Time,Regime
2025-03-17 09:26:08.292227959 +0530 IST,1
2025-03-17 09:26:09.29218714 +0530 IST,1
2025-03-17 09:26:10.292164898 +0530 IST,1
2025-03-17 09:26:11.292366176 +0530 IST,1
2025-03-17 09:26:12.292055028 +0530 IST,1
2025-03-17 09:26:13.292233872 +0530 IST,1
2025-03-17 09:26:14.292498682 +0530 IST,1
2025-03-17 09:26:15.292176255 +0530 IST,1
2025-03-17 09:26:16.292285339 +0530 IST,1
2025-03-17 09:26:17.292372639 +0530 IST,1
2025-03-17 09:26:18.292438707 +0530 IST,1
2025-03-17 09:26:19.292343972 +0530 IST,1
2025-03-17 09:26:20.292262768 +0530 IST,1
2025-03-17 09:26:21.292195112 +0530 IST,1
2025-03-17 09:26:22.292187984 +0530 IST,1
2025-03-17 09:26:23.292230292 +0530 IST,1
2025-03-17 09:26:24.292583331 +0530 IST,1
2025-03-17 09:26:25.292186084 +0530 IST,1
2025-03-17 09:26:26.29239439 +0530 IST,1
2025-03-17 09:26:27.292172035 +0530 IST,1
2025-03-17 09:26:28.292582545 +0530 IST,1
2025-03-17 09:26:29.292247532 +0530 IST,1
2025-03-17 09:26:30.292275498 +0530 IST,1
2025-03-17 09:26:31.292327363 +0530 IST,1
2025-03-17 09:26:32.292292376 +0530 IST,1
2025-03-17 09:26:33.29200748 +0530 IST,1
2025-03-17 09:26:34.292209857 +0530 IST,1
2025-03-17 09:26:35.29242682 +0530 IST,1
2025-03-17 09:26:36.292222071 +0530 IST,1
2025-03-17 09:26:37.292249932 +0530 IST,1
2025-03-17 09:26:38.292249067 +0530 IST,1
2025-03-17 09:26:39.292207237 +0530 IST,1
2025-03-17 09:26:40.292252659 +0530 IST,1
2025-03-17 09:26:41.292178939 +0530 IST,1
2025-03-17 09:26:42.292228536 +0530 IST,1
2025-03-17 09:26:43.292073122 +0530 IST,1
2025-03-17 09:26:44.292379083 +0530 IST,1
2025-03-17 09:26:45.29213661 +0530 IST,1
2025-03-17 09:26:46.292523498 +0530 IST,1
2025-03-17 09:26:47.292256231 +0530 IST,1
2025-03-17 09:26:48.292449119 +0530 IST,1
2025-03-17 09:26:49.29230109 +0530 IST,1
2025-03-17 09:26:50.29238197 +0530 IST,1
2025-03-17 09:26:51.292269785 +0530 IST,1
2025-03-17 09:26:52.29231104 +0530 IST,1
2025-03-17 09:26:53.292239871 +0530 IST,1
2025-03-17 09:26:54.292030372 +0530 IST,1
2025-03-17 09:26:55.292291868 +0530 IST,1
2025-03-17 09:26:56.292502382 +0530 IST,1
2025-03-17 09:26:57.292064938 +0530 IST,1
2025-03-17 09:26:58.292802852 +0530 IST,1
2025-03-17 09:26:59.292250801 +0530 IST,1
2025-03-17 09:27:00.292164428 +0530 IST,1
2025-03-17 09:27:01.292433945 +0530 IST,1
2025-03-17 09:27:02.292355198 +0530 IST,1
2025-03-17 09:27:03.292221748 +0530 IST,1
2025-03-17 09:27:04.29223599 +0530 IST,1
2025-03-17 09:27:05.292336581 +0530 IST,1
2025-03-17 09:27:06.29228489 +0530 IST,1
2025-03-17 09:27:07.292706599 +0530 IST,1
2025-03-17 09:27:08.292340195 +0530 IST,1
2025-03-17 09:27:09.29224885 +0530 IST,1
2025-03-17 09:27:10.292576272 +0530 IST,1
2025-03-17 09:27:11.292370821 +0530 IST,1
2025-03-17 09:27:12.292214832 +0530 IST,1
2025-03-17 09:27:13.29228609 +0530 IST,1
2025-03-17 09:27:14.292229304 +0530 IST,1
2025-03-17 09:27:15.29219744 +0530 IST,1
2025-03-17 09:27:16.292276095 +0530 IST,1
2025-03-17 09:27:17.292242593 +0530 IST,1
2025-03-17 09:27:18.292201211 +0530 IST,1
2025-03-17 09:27:19.292385988 +0530 IST,1
2025-03-17 09:27:20.29219615 +0530 IST,1
2025-03-17 09:27:21.29217326 +0530 IST,1
2025-03-17 09:27:22.292095022 +0530 IST,1
2025-03-17 09:27:23.292294478 +0530 IST,1
2025-03-17 09:27:24.292322633 +0530 IST,1
2025-03-17 09:27:25.292032774 +0530 IST,1
2025-03-17 09:27:26.292415891 +0530 IST,1
2025-03-17 09:27:27.292479086 +0530 IST,1
2025-03-17 09:27:28.292444159 +0530 IST,1
2025-03-17 09:27:29.292423954 +0530 IST,1
2025-03-17 09:27:30.292462845 +0530 IST,1
2025-03-17 09:27:31.292353703 +0530 IST,1
2025-03-17 09:27:32.29245965 +0530 IST,1
2025-03-17 09:27:33.292335809 +0530 IST,1
2025-03-17 09:27:34.29217747 +0530 IST,1
2025-03-17 09:27:35.292427144 +0530 IST,1
2025-03-17 09:27:36.292305181 +0530 IST,1
2025-03-17 09:27:37.292274573 +0530 IST,1
2025-03-17 09:27:38.292310095 +0530 IST,1
2025-03-17 09:27:39.292103129 +0530 IST,1
2025-03-17 09:27:40.292630917 +0530 IST,1
2025-03-17 09:27:42.292188529 +0530 IST,1
2025-03-17 09:27:43.292208358 +0530 IST,1
2025-03-17 09:27:44.292202695 +0530 IST,1
2025-03-17 09:27:45.29226002 +0530 IST,1
2025-03-17 09:27:46.292452348 +0530 IST,1
2025-03-17 09:27:47.29223176 +0530 IST,1
2025-03-17 09:27:48.292662067 +0530 IST,1
2025-03-17 09:27:49.29227723 +0530 IST,1
2025-03-17 09:27:50.292518375 +0530 IST,1
2025-03-17 09:27:51.292493027 +0530 IST,1
2025-03-17 09:27:52.292386441 +0530 IST,1
2025-03-17 09:27:53.292620687 +0530 IST,1
2025-03-17 09:27:54.29218546 +0530 IST,1
2025-03-17 09:27:55.292187245 +0530 IST,1
2025-03-17 09:27:56.292160056 +0530 IST,1
2025-03-17 09:27:57.292328312 +0530 IST,1
2025-03-17 09:27:58.292561149 +0530 IST,1
2025-03-17 09:27:59.292453803 +0530 IST,1
2025-03-17 09:28:00.292354421 +0530 IST,1
2025-03-17 09:28:01.292369302 +0530 IST,1
2025-03-17 09:28:02.292443796 +0530 IST,1
2025-03-17 09:28:03.29224641 +0530 IST,1
2025-03-17 09:28:04.292500963 +0530 IST,1
2025-03-17 09:28:05.292363558 +0530 IST,1
2025-03-17 09:28:06.292408729 +0530 IST,1
2025-03-17 09:28:07.29234678 +0530 IST,1
2025-03-17 09:28:08.292105803 +0530 IST,1
2025-03-17 09:28:09.292521978 +0530 IST,1
2025-03-17 09:28:10.292387201 +0530 IST,1
2025-03-17 09:28:11.292358747 +0530 IST,1
2025-03-17 09:28:12.292434025 +0530 IST,1
2025-03-17 09:28:13.292261758 +0530 IST,1
2025-03-17 09:28:14.292286241 +0530 IST,1
2025-03-17 09:28:15.292262727 +0530 IST,1
2025-03-17 09:28:16.292254403 +0530 IST,1
2025-03-17 09:28:17.292338237 +0530 IST,1
2025-03-17 09:28:18.292227406 +0530 IST,1
2025-03-17 09:28:19.292426965 +0530 IST,1
2025-03-17 09:28:20.292520011 +0530 IST,1
2025-03-17 09:28:21.29229178 +0530 IST,1
2025-03-17 09:28:22.292178806 +0530 IST,1
2025-03-17 09:28:23.29218266 +0530 IST,1
2025-03-17 09:28:24.292630489 +0530 IST,1
2025-03-17 09:28:25.292295947 +0530 IST,1
2025-03-17 09:28:26.292608913 +0530 IST,1
2025-03-17 09:28:27.292311612 +0530 IST,1
2025-03-17 09:28:28.292305501 +0530 IST,1
2025-03-17 09:28:29.292344156 +0530 IST,1
2025-03-17 09:28:30.292327341 +0530 IST,1
2025-03-17 09:28:31.292276241 +0530 IST,1
2025-03-17 09:28:32.292435199 +0530 IST,1
2025-03-17 09:28:33.292620687 +0530 IST,1
2025-03-17 09:28:34.292283552 +0530 IST,1
2025-03-17 09:28:35.29224089 +0530 IST,1
2025-03-17 09:28:36.292469071 +0530 IST,1
2025-03-17 09:28:37.292347694 +0530 IST,1
2025-03-17 09:28:38.292454259 +0530 IST,1
2025-03-17 09:28:39.292289031 +0530 IST,1
2025-03-17 09:28:40.292222322 +0530 IST,1
2025-03-17 09:28:41.292175511 +0530 IST,1
2025-03-17 09:28:42.292229327 +0530 IST,1
2025-03-17 09:28:43.292357776 +0530 IST,1
2025-03-17 09:28:44.292447816 +0530 IST,1
2025-03-17 09:28:45.292175169 +0530 IST,1
2025-03-17 09:28:46.292559003 +0530 IST,1
2025-03-17 09:28:47.29214565 +0530 IST,1
2025-03-17 09:28:48.292193286 +0530 IST,1
2025-03-17 09:28:49.292302899 +0530 IST,1
2025-03-17 09:28:50.292998704 +0530 IST,1
2025-03-17 09:28:51.292143962 +0530 IST,1
2025-03-17 09:28:52.292059114 +0530 IST,1
2025-03-17 09:28:53.292091885 +0530 IST,1
2025-03-17 09:28:54.292446881 +0530 IST,1
2025-03-17 09:28:55.292125632 +0530 IST,1
2025-03-17 09:28:56.292431464 +0530 IST,1
2025-03-17 09:28:57.292130726 +0530 IST,1
2025-03-17 09:28:58.292256763 +0530 IST,1
2025-03-17 09:28:59.292365279 +0530 IST,1
2025-03-17 09:29:00.292234903 +0530 IST,1
2025-03-17 09:29:01.292322203 +0530 IST,1
2025-03-17 09:29:02.292358482 +0530 IST,1
2025-03-17 09:29:03.292264306 +0530 IST,1
2025-03-17 09:29:04.292398072 +0530 IST,1
2025-03-17 09:29:05.292321829 +0530 IST,1
2025-03-17 09:29:06.292176734 +0530 IST,1
2025-03-17 09:29:07.293283012 +0530 IST,1
2025-03-17 09:29:08.292204486 +0530 IST,1
2025-03-17 09:29:09.292125922 +0530 IST,1
2025-03-17 09:29:10.292204339 +0530 IST,1
2025-03-17 09:29:11.292130398 +0530 IST,1
2025-03-17 09:29:12.292278123 +0530 IST,1
2025-03-17 09:29:13.292139318 +0530 IST,1
2025-03-17 09:29:14.292273934 +0530 IST,1
2025-03-17 09:29:15.29222074 +0530 IST,1
2025-03-17 09:29:16.292306107 +0530 IST,1
2025-03-17 09:29:17.292341851 +0530 IST,1
2025-03-17 09:29:18.2920928 +0530 IST,1
2025-03-17 09:29:19.292327952 +0530 IST,1
2025-03-17 09:29:20.292048375 +0530 IST,1
2025-03-17 09:29:21.292307587 +0530 IST,1
2025-03-17 09:29:22.292639239 +0530 IST,1
2025-03-17 09:29:23.292456763 +0530 IST,1
2025-03-17 09:29:24.292140551 +0530 IST,1
2025-03-17 09:29:25.29242974 +0530 IST,1
2025-03-17 09:29:26.29236248 +0530 IST,1
2025-03-17 09:29:27.292472432 +0530 IST,1
2025-03-17 09:29:28.292354709 +0530 IST,1
2025-03-17 09:29:29.292294277 +0530 IST,1
2025-03-17 09:29:30.292397586 +0530 IST,1
2025-03-17 09:29:31.292600535 +0530 IST,1
2025-03-17 09:29:32.29222184 +0530 IST,1
2025-03-17 09:29:33.292046998 +0530 IST,1
2025-03-17 09:29:34.292502112 +0530 IST,1
2025-03-17 09:29:35.292273907 +0530 IST,1
2025-03-17 09:29:36.292267445 +0530 IST,1
2025-03-17 09:29:37.292237468 +0530 IST,1
2025-03-17 09:29:38.292289473 +0530 IST,1
2025-03-17 09:29:39.292277846 +0530 IST,1
2025-03-17 09:29:40.292290776 +0530 IST,1
2025-03-17 09:29:41.292458464 +0530 IST,1
2025-03-17 09:29:42.292860379 +0530 IST,1
2025-03-17 09:29:43.292226038 +0530 IST,1
2025-03-17 09:29:44.292159339 +0530 IST,1
2025-03-17 09:29:45.292403921 +0530 IST,1
2025-03-17 09:29:46.292257884 +0530 IST,1
2025-03-17 09:29:47.292340664 +0530 IST,1
2025-03-17 09:29:48.292323863 +0530 IST,1
2025-03-17 09:29:49.292584894 +0530 IST,1
2025-03-17 09:29:50.292287591 +0530 IST,1
2025-03-17 09:29:51.292593184 +0530 IST,3
2025-03-17 09:29:52.292505427 +0530 IST,3
2025-03-17 09:29:53.292369929 +0530 IST,3
2025-03-17 09:29:54.292470534 +0530 IST,3
2025-03-17 09:29:55.292199349 +0530 IST,3
2025-03-17 09:29:56.292416029 +0530 IST,3
2025-03-17 09:29:57.292345809 +0530 IST,3
2025-03-17 09:29:58.292253357 +0530 IST,3
2025-03-17 09:29:59.292078642 +0530 IST,3
2025-03-17 09:30:00.292387895 +0530 IST,3
2025-03-17 09:30:01.302342643 +0530 IST,3
2025-03-17 09:30:02.292663212 +0530 IST,3
2025-03-17 09:30:03.29246908 +0530 IST,3
2025-03-17 09:30:04.292405483 +0530 IST,3
2025-03-17 09:30:05.292787999 +0530 IST,3
2025-03-17 09:30:06.292661964 +0530 IST,3
2025-03-17 09:30:07.292290936 +0530 IST,3
2025-03-17 09:30:08.292425515 +0530 IST,3
2025-03-17 09:30:09.292244545 +0530 IST,3
2025-03-17 09:30:10.29270598 +0530 IST,3
2025-03-17 09:30:11.292147256 +0530 IST,3
2025-03-17 09:30:12.292331093 +0530 IST,3
2025-03-17 09:30:13.292407252 +0530 IST,3
2025-03-17 09:30:14.292484329 +0530 IST,3
2025-03-17 09:30:15.292255366 +0530 IST,3
2025-03-17 09:30:16.292224644 +0530 IST,3
2025-03-17 09:30:17.292278096 +0530 IST,3
2025-03-17 09:30:18.292508479 +0530 IST,3
2025-03-17 09:30:19.292351936 +0530 IST,3
2025-03-17 09:30:20.292542619 +0530 IST,3
2025-03-17 09:30:21.292242847 +0530 IST,3
2025-03-17 09:30:22.292204383 +0530 IST,3
2025-03-17 09:30:23.292189271 +0530 IST,3
2025-03-17 09:30:24.292130058 +0530 IST,3
2025-03-17 09:30:25.292495016 +0530 IST,3
2025-03-17 09:30:26.292169724 +0530 IST,3
2025-03-17 09:30:27.292208827 +0530 IST,3
2025-03-17 09:30:28.29246228 +0530 IST,3
2025-03-17 09:30:29.292481006 +0530 IST,3
2025-03-17 09:30:30.2921953 +0530 IST,3
2025-03-17 09:30:31.292180172 +0530 IST,3
2025-03-17 09:30:32.292290601 +0530 IST,3
2025-03-17 09:30:33.292174158 +0530 IST,3
2025-03-17 09:30:34.292531709 +0530 IST,3
2025-03-17 09:30:35.292273378 +0530 IST,3
2025-03-17 09:30:36.292182703 +0530 IST,3
2025-03-17 09:30:37.292543813 +0530 IST,3
2025-03-17 09:30:38.292330132 +0530 IST,3
2025-03-17 09:30:39.292185411 +0530 IST,3
2025-03-17 09:30:40.29239457 +0530 IST,3
2025-03-17 09:30:41.292264649 +0530 IST,3
2025-03-17 09:30:42.292328875 +0530 IST,3
2025-03-17 09:30:43.292475512 +0530 IST,3
2025-03-17 09:30:44.292253236 +0530 IST,3
2025-03-17 09:30:45.292478012 +0530 IST,3
2025-03-17 09:30:46.292216693 +0530 IST,3
2025-03-17 09:30:47.292242238 +0530 IST,3
2025-03-17 09:30:48.292629333 +0530 IST,3
2025-03-17 09:30:49.292276034 +0530 IST,3
2025-03-17 09:30:50.292220482 +0530 IST,3
2025-03-17 09:30:51.292231389 +0530 IST,3
2025-03-17 09:30:52.292548899 +0530 IST,1
2025-03-17 09:30:53.292322021 +0530 IST,1
2025-03-17 09:30:54.292268296 +0530 IST,3
2025-03-17 09:30:55.292115486 +0530 IST,1
2025-03-17 09:30:56.292467348 +0530 IST,1
2025-03-17 09:30:57.292186591 +0530 IST,1
2025-03-17 09:30:58.292262764 +0530 IST,1
2025-03-17 09:30:59.292253347 +0530 IST,1
2025-03-17 09:31:00.292423072 +0530 IST,1
2025-03-17 09:31:01.29228326 +0530 IST,1
2025-03-17 09:31:02.292186168 +0530 IST,1
2025-03-17 09:31:03.292376569 +0530 IST,3
2025-03-17 09:31:04.292373619 +0530 IST,3
2025-03-17 09:31:05.292298333 +0530 IST,3
2025-03-17 09:31:06.29221835 +0530 IST,3
2025-03-17 09:31:07.292297042 +0530 IST,3
2025-03-17 09:31:08.292151238 +0530 IST,3
2025-03-17 09:31:09.292297476 +0530 IST,3
2025-03-17 09:31:10.292450541 +0530 IST,3
2025-03-17 09:31:11.292272379 +0530 IST,3
2025-03-17 09:31:12.292043377 +0530 IST,3
2025-03-17 09:31:13.292492563 +0530 IST,3
2025-03-17 09:31:14.292226073 +0530 IST,3
2025-03-17 09:31:15.292246973 +0530 IST,3
2025-03-17 09:31:16.292377372 +0530 IST,3
2025-03-17 09:31:17.292357778 +0530 IST,3
2025-03-17 09:31:18.292023174 +0530 IST,3
2025-03-17 09:31:19.292421048 +0530 IST,1
2025-03-17 09:31:20.292454445 +0530 IST,1
2025-03-17 09:31:21.29220853 +0530 IST,1
2025-03-17 09:31:22.29238035 +0530 IST,1
2025-03-17 09:31:23.292492082 +0530 IST,1
2025-03-17 09:31:24.292244219 +0530 IST,1
2025-03-17 09:31:25.29216966 +0530 IST,1
2025-03-17 09:31:26.2929958 +0530 IST,3
2025-03-17 09:31:27.292383957 +0530 IST,3
2025-03-17 09:31:28.292286982 +0530 IST,3
2025-03-17 09:31:29.292300233 +0530 IST,1
2025-03-17 09:31:30.292152222 +0530 IST,1
2025-03-17 09:31:31.29226 +0530 IST,1
2025-03-17 09:31:32.292368 +0530 IST,1
2025-03-17 09:31:33.292531074 +0530 IST,1
2025-03-17 09:31:34.292379073 +0530 IST,1
2025-03-17 09:31:35.292289124 +0530 IST,1
2025-03-17 09:31:36.292308104 +0530 IST,1
2025-03-17 09:31:37.292197413 +0530 IST,1
2025-03-17 09:31:38.292316872 +0530 IST,1
2025-03-17 09:31:39.292159971 +0530 IST,1
2025-03-17 09:31:40.292506641 +0530 IST,1
2025-03-17 09:31:41.292428897 +0530 IST,1
2025-03-17 09:31:42.292225431 +0530 IST,1
2025-03-17 09:31:43.292143257 +0530 IST,1
2025-03-17 09:31:44.292422834 +0530 IST,1
2025-03-17 09:31:45.292485186 +0530 IST,1
2025-03-17 09:31:46.292249622 +0530 IST,1
2025-03-17 09:31:47.29233075 +0530 IST,1
2025-03-17 09:31:48.292275623 +0530 IST,1
2025-03-17 09:31:49.292417853 +0530 IST,1
2025-03-17 09:31:50.292221781 +0530 IST,1
2025-03-17 09:31:51.292195355 +0530 IST,1
2025-03-17 09:31:52.292219928 +0530 IST,1
2025-03-17 09:31:53.29233516 +0530 IST,1
2025-03-17 09:31:54.292358874 +0530 IST,1
2025-03-17 09:31:55.292219605 +0530 IST,1
2025-03-17 09:31:56.292304438 +0530 IST,1
2025-03-17 09:31:57.292476323 +0530 IST,1
2025-03-17 09:31:58.292341287 +0530 IST,1
2025-03-17 09:31:59.292205445 +0530 IST,1
2025-03-17 09:32:00.29221518 +0530 IST,1
2025-03-17 09:32:01.292415783 +0530 IST,1
2025-03-17 09:32:02.292257144 +0530 IST,1
2025-03-17 09:32:03.29239166 +0530 IST,1
2025-03-17 09:32:04.292284959 +0530 IST,1
2025-03-17 09:32:05.293003728 +0530 IST,1
2025-03-17 09:32:06.292277489 +0530 IST,1
2025-03-17 09:32:07.292193209 +0530 IST,1
2025-03-17 09:32:08.292557889 +0530 IST,1
2025-03-17 09:32:09.292358397 +0530 IST,1
2025-03-17 09:32:10.292357638 +0530 IST,1
2025-03-17 09:32:11.292453819 +0530 IST,1
2025-03-17 09:32:12.292335333 +0530 IST,1
2025-03-17 09:32:13.292018293 +0530 IST,1
2025-03-17 09:32:14.292621414 +0530 IST,1
2025-03-17 09:32:15.292129352 +0530 IST,1
2025-03-17 09:32:16.292298572 +0530 IST,1
2025-03-17 09:32:17.292645965 +0530 IST,1
2025-03-17 09:32:18.292451522 +0530 IST,1
2025-03-17 09:32:19.292472443 +0530 IST,1
2025-03-17 09:32:20.310453641 +0530 IST,1
2025-03-17 09:32:21.292343665 +0530 IST,1
2025-03-17 09:32:22.292259608 +0530 IST,1
2025-03-17 09:32:23.292208017 +0530 IST,1
2025-03-17 09:32:24.292259499 +0530 IST,1
2025-03-17 09:32:25.292256339 +0530 IST,1
2025-03-17 09:32:26.292318186 +0530 IST,1
2025-03-17 09:32:27.292675205 +0530 IST,1
2025-03-17 09:32:28.2924617 +0530 IST,1
2025-03-17 09:32:29.292164565 +0530 IST,1
2025-03-17 09:32:30.292365497 +0530 IST,1
2025-03-17 09:32:31.292446588 +0530 IST,1
2025-03-17 09:32:32.292118879 +0530 IST,1
2025-03-17 09:32:33.292442871 +0530 IST,1
2025-03-17 09:32:34.292506131 +0530 IST,1
2025-03-17 09:32:35.292476699 +0530 IST,1
2025-03-17 09:32:36.292232361 +0530 IST,1
2025-03-17 09:32:37.292139834 +0530 IST,1
2025-03-17 09:32:39.292273869 +0530 IST,1
2025-03-17 09:32:40.292404143 +0530 IST,1
2025-03-17 09:32:41.292200326 +0530 IST,1
2025-03-17 09:32:42.292296396 +0530 IST,1
2025-03-17 09:32:43.292313987 +0530 IST,1
2025-03-17 09:32:44.292139732 +0530 IST,1
2025-03-17 09:32:45.292362797 +0530 IST,1
2025-03-17 09:32:46.292181916 +0530 IST,1
2025-03-17 09:32:47.292214652 +0530 IST,1
2025-03-17 09:32:48.292286824 +0530 IST,1
2025-03-17 09:32:49.292273793 +0530 IST,1
2025-03-17 09:32:50.292361188 +0530 IST,1
2025-03-17 09:32:51.292645191 +0530 IST,1
2025-03-17 09:32:52.292462583 +0530 IST,1
2025-03-17 09:32:53.292405067 +0530 IST,1
2025-03-17 09:32:54.292537206 +0530 IST,1
2025-03-17 09:32:55.292151791 +0530 IST,1
2025-03-17 09:32:56.292204911 +0530 IST,1
2025-03-17 09:32:57.292137073 +0530 IST,1
2025-03-17 09:32:58.292390879 +0530 IST,1
2025-03-17 09:32:59.292191506 +0530 IST,1
2025-03-17 09:33:00.292320423 +0530 IST,1
2025-03-17 09:33:01.292345213 +0530 IST,1
2025-03-17 09:33:02.292059064 +0530 IST,1
2025-03-17 09:33:03.292329934 +0530 IST,1
2025-03-17 09:33:04.292168051 +0530 IST,1
2025-03-17 09:33:05.292181377 +0530 IST,1
2025-03-17 09:33:06.292305991 +0530 IST,1
2025-03-17 09:33:07.292270211 +0530 IST,1
2025-03-17 09:33:08.292189754 +0530 IST,1
2025-03-17 09:33:09.292340702 +0530 IST,1
2025-03-17 09:33:10.292552283 +0530 IST,1
2025-03-17 09:33:11.292648667 +0530 IST,1
2025-03-17 09:33:12.292097022 +0530 IST,1
2025-03-17 09:33:13.292296563 +0530 IST,1
2025-03-17 09:33:14.29241041 +0530 IST,1
2025-03-17 09:33:15.292200414 +0530 IST,1
2025-03-17 09:33:16.292484043 +0530 IST,1
2025-03-17 09:33:17.292263582 +0530 IST,1
2025-03-17 09:33:18.292252304 +0530 IST,1
2025-03-17 09:33:19.292238935 +0530 IST,1
2025-03-17 09:33:20.292366346 +0530 IST,1
2025-03-17 09:33:21.292253359 +0530 IST,1
2025-03-17 09:33:22.292235114 +0530 IST,1
2025-03-17 09:33:23.292345443 +0530 IST,1
2025-03-17 09:33:24.292136396 +0530 IST,1
2025-03-17 09:33:25.292224073 +0530 IST,1
2025-03-17 09:33:26.292428859 +0530 IST,1
2025-03-17 09:33:28.292419367 +0530 IST,1
2025-03-17 09:33:29.292444953 +0530 IST,1
2025-03-17 09:33:30.292540783 +0530 IST,1
2025-03-17 09:33:31.292421956 +0530 IST,1
2025-03-17 09:33:32.292307094 +0530 IST,1
2025-03-17 09:33:33.292394806 +0530 IST,1
2025-03-17 09:33:34.29243269 +0530 IST,1
2025-03-17 09:33:35.292437757 +0530 IST,1
2025-03-17 09:33:36.292217242 +0530 IST,1
2025-03-17 09:33:37.292590901 +0530 IST,1
2025-03-17 09:33:38.29249143 +0530 IST,1
2025-03-17 09:33:39.292141834 +0530 IST,1
2025-03-17 09:33:40.292330275 +0530 IST,1
2025-03-17 09:33:41.292054877 +0530 IST,1
2025-03-17 09:33:42.2922034 +0530 IST,1
2025-03-17 09:33:43.292453228 +0530 IST,1
2025-03-17 09:33:44.292306508 +0530 IST,1
2025-03-17 09:33:45.292384137 +0530 IST,1
2025-03-17 09:33:46.29239714 +0530 IST,1
2025-03-17 09:33:47.292541448 +0530 IST,1
2025-03-17 09:33:48.29242485 +0530 IST,1
2025-03-17 09:33:49.292205793 +0530 IST,1
2025-03-17 09:33:50.292189001 +0530 IST,1
2025-03-17 09:33:51.292562585 +0530 IST,1
2025-03-17 09:33:52.292764923 +0530 IST,1
2025-03-17 09:33:53.292449945 +0530 IST,1
2025-03-17 09:33:54.292327883 +0530 IST,1
2025-03-17 09:33:55.292172751 +0530 IST,1
2025-03-17 09:33:56.292441601 +0530 IST,1
2025-03-17 09:33:57.29222642 +0530 IST,1
2025-03-17 09:33:58.292439663 +0530 IST,1
2025-03-17 09:33:59.292228335 +0530 IST,1
2025-03-17 09:34:00.292049565 +0530 IST,1
2025-03-17 09:34:01.292472203 +0530 IST,1
2025-03-17 09:34:02.292249065 +0530 IST,1
2025-03-17 09:34:03.292619387 +0530 IST,1
2025-03-17 09:34:04.292556067 +0530 IST,1
2025-03-17 09:34:05.292426641 +0530 IST,1
2025-03-17 09:34:06.29255003 +0530 IST,1
2025-03-17 09:34:07.292219384 +0530 IST,1
2025-03-17 09:34:08.292295305 +0530 IST,1
2025-03-17 09:34:09.292175444 +0530 IST,1
2025-03-17 09:34:10.292332845 +0530 IST,1
2025-03-17 09:34:11.292235076 +0530 IST,1
2025-03-17 09:34:12.29207004 +0530 IST,1
2025-03-17 09:34:13.292461363 +0530 IST,1
2025-03-17 09:34:14.292616794 +0530 IST,1
2025-03-17 09:34:15.292324184 +0530 IST,1
2025-03-17 09:34:16.292171685 +0530 IST,1
2025-03-17 09:34:17.292163592 +0530 IST,1
2025-03-17 09:34:18.292487048 +0530 IST,1
2025-03-17 09:34:19.292592431 +0530 IST,1
2025-03-17 09:34:20.292547426 +0530 IST,1
2025-03-17 09:34:21.292189613 +0530 IST,1
2025-03-17 09:34:22.292330534 +0530 IST,1
2025-03-17 09:34:23.292137316 +0530 IST,1
2025-03-17 09:34:24.292059598 +0530 IST,1
2025-03-17 09:34:25.301927447 +0530 IST,1
2025-03-17 09:34:26.292439838 +0530 IST,1
2025-03-17 09:34:27.292504059 +0530 IST,1
2025-03-17 09:34:28.292222869 +0530 IST,1
2025-03-17 09:34:29.2923487 +0530 IST,1
2025-03-17 09:34:30.292281396 +0530 IST,1
2025-03-17 09:34:31.292346796 +0530 IST,1
2025-03-17 09:34:32.292464892 +0530 IST,1
2025-03-17 09:34:33.292345239 +0530 IST,1
2025-03-17 09:34:34.29244511 +0530 IST,1
2025-03-17 09:34:35.292259513 +0530 IST,1
2025-03-17 09:34:36.292531081 +0530 IST,1
2025-03-17 09:34:37.298474218 +0530 IST,1
2025-03-17 09:34:38.292270542 +0530 IST,1
2025-03-17 09:34:39.292643731 +0530 IST,1
2025-03-17 09:34:40.292359642 +0530 IST,1
2025-03-17 09:34:41.292133645 +0530 IST,1
2025-03-17 09:34:42.292544803 +0530 IST,1
2025-03-17 09:34:43.292656289 +0530 IST,1
2025-03-17 09:34:44.292165127 +0530 IST,1
2025-03-17 09:34:45.292234528 +0530 IST,1
2025-03-17 09:34:46.29268181 +0530 IST,1
2025-03-17 09:34:47.292350055 +0530 IST,1
2025-03-17 09:34:48.292449936 +0530 IST,3
2025-03-17 09:34:49.292400603 +0530 IST,3
2025-03-17 09:34:50.292325159 +0530 IST,3
2025-03-17 09:34:51.292241094 +0530 IST,3
2025-03-17 09:34:52.292358829 +0530 IST,3
2025-03-17 09:34:53.292495521 +0530 IST,3
2025-03-17 09:34:54.292438691 +0530 IST,3
2025-03-17 09:34:55.29229686 +0530 IST,3
2025-03-17 09:34:56.292398426 +0530 IST,3
2025-03-17 09:34:57.292212505 +0530 IST,3
2025-03-17 09:34:58.292161898 +0530 IST,1
2025-03-17 09:34:59.292591862 +0530 IST,1
2025-03-17 09:35:00.292221398 +0530 IST,1
2025-03-17 09:35:01.292253524 +0530 IST,1
2025-03-17 09:35:02.292209452 +0530 IST,1
2025-03-17 09:35:03.2923736 +0530 IST,1
2025-03-17 09:35:04.292227142 +0530 IST,1
2025-03-17 09:35:05.292126035 +0530 IST,1
2025-03-17 09:35:06.292112166 +0530 IST,1
2025-03-17 09:35:07.29232527 +0530 IST,1
2025-03-17 09:35:08.292159787 +0530 IST,1
